date,usd_rub,source,source_url
2024-07-10,88.0031,Central Bank of Russia,https://www.cbr.ru/scripts/XML_dynamic.asp?date_req1=01/01/2024&date_req2=31/12/2024&VAL_NM_RQ=R01235
2024-07-11,87.8551,Central Bank of Russia,https://www.cbr.ru/scripts/XML_dynamic.asp?date_req1=01/01/2024&date_req2=31/12/2024&VAL_NM_RQ=R01235
2024-07-12,87.988,Central Bank of Russia,https://www.cbr.ru/scripts/XML_dynamic.asp?date_req1=01/01/2024&date_req2=31/12/2024&VAL_NM_RQ=R01235
2024-07-13,87.7427,Central Bank of Russia,https://www.cbr.ru/scripts/XML_dynamic.asp?date_req1=01/01/2024&date_req2=31/12/2024&VAL_NM_RQ=R01235
2024-07-16,87.8077,Central Bank of Russia,https://www.cbr.ru/scripts/XML_dynamic.asp?date_req1=01/01/2024&date_req2=31/12/2024&VAL_NM_RQ=R01235
2024-07-17,88.2824,Central Bank of Russia,https://www.cbr.ru/scripts/XML_dynamic.asp?date_req1=01/01/2024&date_req2=31/12/2024&VAL_NM_RQ=R01235
2024-07-18,88.0872,Central Bank of Russia,https://www.cbr.ru/scripts/XML_dynamic.asp?date_req1=01/01/2024&date_req2=31/12/2024&VAL_NM_RQ=R01235
2024-07-19,87.8754,Central Bank of Russia,https://www.cbr.ru/scripts/XML_dynamic.asp?date_req1=01/01/2024&date_req2=31/12/2024&VAL_NM_RQ=R01235
2024-07-20,88.0206,Central Bank of Russia,https://www.cbr.ru/scripts/XML_dynamic.asp?date_req1=01/01/2024&date_req2=31/12/2024&VAL_NM_RQ=R01235
2024-07-23,87.7805,Central Bank of Russia,https://www.cbr.ru/scripts/XML_dynamic.asp?date_req1=01/01/2024&date_req2=31/12/2024&VAL_NM_RQ=R01235
2024-07-24,87.299,Central Bank of Russia,https://www.cbr.ru/scripts/XML_dynamic.asp?date_req1=01/01/2024&date_req2=31/12/2024&VAL_NM_RQ=R01235
2024-07-25,86.5502,Central Bank of Russia,https://www.cbr.ru/scripts/XML_dynamic.asp?date_req1=01/01/2024&date_req2=31/12/2024&VAL_NM_RQ=R01235
2024-07-26,85.41,Central Bank of Russia,https://www.cbr.ru/scripts/XML_dynamic.asp?date_req1=01/01/2024&date_req2=31/12/2024&VAL_NM_RQ=R01235
2024-07-27,85.565,Central Bank of Russia,https://www.cbr.ru/scripts/XML_dynamic.asp?date_req1=01/01/2024&date_req2=31/12/2024&VAL_NM_RQ=R01235
2024-07-30,86.5554,Central Bank of Russia,https://www.cbr.ru/scripts/XML_dynamic.asp?date_req1=01/01/2024&date_req2=31/12/2024&VAL_NM_RQ=R01235
2024-07-31,86.33,Central Bank of Russia,https://www.cbr.ru/scripts/XML_dynamic.asp?date_req1=01/01/2024&date_req2=31/12/2024&VAL_NM_RQ=R01235
2024-08-01,86.1091,Central Bank of Russia,https://www.cbr.ru/scripts/XML_dynamic.asp?date_req1=01/01/2024&date_req2=31/12/2024&VAL_NM_RQ=R01235
2024-08-02,85.7833,Central Bank of Russia,https://www.cbr.ru/scripts/XML_dynamic.asp?date_req1=01/01/2024&date_req2=31/12/2024&VAL_NM_RQ=R01235
2024-08-03,85.7024,Central Bank of Russia,https://www.cbr.ru/scripts/XML_dynamic.asp?date_req1=01/01/2024&date_req2=31/12/2024&VAL_NM_RQ=R01235
2024-08-06,84.9471,Central Bank of Russia,https://www.cbr.ru/scripts/XML_dynamic.asp?date_req1=01/01/2024&date_req2=31/12/2024&VAL_NM_RQ=R01235
2024-08-07,85.1646,Central Bank of Russia,https://www.cbr.ru/scripts/XML_dynamic.asp?date_req1=01/01/2024&date_req2=31/12/2024&VAL_NM_RQ=R01235
2024-08-08,85.9543,Central Bank of Russia,https://www.cbr.ru/scripts/XML_dynamic.asp?date_req1=01/01/2024&date_req2=31/12/2024&VAL_NM_RQ=R01235
2024-08-09,86.5621,Central Bank of Russia,https://www.cbr.ru/scripts/XML_dynamic.asp?date_req1=01/01/2024&date_req2=31/12/2024&VAL_NM_RQ=R01235
2024-08-10,87.992,Central Bank of Russia,https://www.cbr.ru/scripts/XML_dynamic.asp?date_req1=01/01/2024&date_req2=31/12/2024&VAL_NM_RQ=R01235
2024-08-13,89.9475,Central Bank of Russia,https://www.cbr.ru/scripts/XML_dynamic.asp?date_req1=01/01/2024&date_req2=31/12/2024&VAL_NM_RQ=R01235
2024-08-14,92.6592,Central Bank of Russia,https://www.cbr.ru/scripts/XML_dynamic.asp?date_req1=01/01/2024&date_req2=31/12/2024&VAL_NM_RQ=R01235
2024-08-15,90.0055,Central Bank of Russia,https://www.cbr.ru/scripts/XML_dynamic.asp?date_req1=01/01/2024&date_req2=31/12/2024&VAL_NM_RQ=R01235
2024-08-16,88.796,Central Bank of Russia,https://www.cbr.ru/scripts/XML_dynamic.asp?date_req1=01/01/2024&date_req2=31/12/2024&VAL_NM_RQ=R01235
2024-08-17,88.9062,Central Bank of Russia,https://www.cbr.ru/scripts/XML_dynamic.asp?date_req1=01/01/2024&date_req2=31/12/2024&VAL_NM_RQ=R01235
2024-08-20,89.5428,Central Bank of Russia,https://www.cbr.ru/scripts/XML_dynamic.asp?date_req1=01/01/2024&date_req2=31/12/2024&VAL_NM_RQ=R01235
2024-08-21,90.6944,Central Bank of Russia,https://www.cbr.ru/scripts/XML_dynamic.asp?date_req1=01/01/2024&date_req2=31/12/2024&VAL_NM_RQ=R01235
2024-08-22,91.6862,Central Bank of Russia,https://www.cbr.ru/scripts/XML_dynamic.asp?date_req1=01/01/2024&date_req2=31/12/2024&VAL_NM_RQ=R01235
2024-08-23,91.2881,Central Bank of Russia,https://www.cbr.ru/scripts/XML_dynamic.asp?date_req1=01/01/2024&date_req2=31/12/2024&VAL_NM_RQ=R01235
2024-08-24,91.6012,Central Bank of Russia,https://www.cbr.ru/scripts/XML_dynamic.asp?date_req1=01/01/2024&date_req2=31/12/2024&VAL_NM_RQ=R01235
2024-08-27,91.7745,Central Bank of Russia,https://www.cbr.ru/scripts/XML_dynamic.asp?date_req1=01/01/2024&date_req2=31/12/2024&VAL_NM_RQ=R01235
2024-08-28,91.4807,Central Bank of Russia,https://www.cbr.ru/scripts/XML_dynamic.asp?date_req1=01/01/2024&date_req2=31/12/2024&VAL_NM_RQ=R01235
2024-08-29,91.4449,Central Bank of Russia,https://www.cbr.ru/scripts/XML_dynamic.asp?date_req1=01/01/2024&date_req2=31/12/2024&VAL_NM_RQ=R01235
2024-08-30,91.4548,Central Bank of Russia,https://www.cbr.ru/scripts/XML_dynamic.asp?date_req1=01/01/2024&date_req2=31/12/2024&VAL_NM_RQ=R01235
2024-08-31,91.1868,Central Bank of Russia,https://www.cbr.ru/scripts/XML_dynamic.asp?date_req1=01/01/2024&date_req2=31/12/2024&VAL_NM_RQ=R01235
2024-09-03,90.0013,Central Bank of Russia,https://www.cbr.ru/scripts/XML_dynamic.asp?date_req1=01/01/2024&date_req2=31/12/2024&VAL_NM_RQ=R01235
2024-09-04,88.6118,Central Bank of Russia,https://www.cbr.ru/scripts/XML_dynamic.asp?date_req1=01/01/2024&date_req2=31/12/2024&VAL_NM_RQ=R01235
2024-09-05,88.9288,Central Bank of Russia,https://www.cbr.ru/scripts/XML_dynamic.asp?date_req1=01/01/2024&date_req2=31/12/2024&VAL_NM_RQ=R01235
2024-09-06,89.7044,Central Bank of Russia,https://www.cbr.ru/scripts/XML_dynamic.asp?date_req1=01/01/2024&date_req2=31/12/2024&VAL_NM_RQ=R01235
2024-09-07,89.8225,Central Bank of Russia,https://www.cbr.ru/scripts/XML_dynamic.asp?date_req1=01/01/2024&date_req2=31/12/2024&VAL_NM_RQ=R01235
2024-09-10,90.3853,Central Bank of Russia,https://www.cbr.ru/scripts/XML_dynamic.asp?date_req1=01/01/2024&date_req2=31/12/2024&VAL_NM_RQ=R01235
2024-09-11,91.1127,Central Bank of Russia,https://www.cbr.ru/scripts/XML_dynamic.asp?date_req1=01/01/2024&date_req2=31/12/2024&VAL_NM_RQ=R01235
2024-09-12,91.2653,Central Bank of Russia,https://www.cbr.ru/scripts/XML_dynamic.asp?date_req1=01/01/2024&date_req2=31/12/2024&VAL_NM_RQ=R01235
2024-09-13,91.1096,Central Bank of Russia,https://www.cbr.ru/scripts/XML_dynamic.asp?date_req1=01/01/2024&date_req2=31/12/2024&VAL_NM_RQ=R01235
2024-09-14,90.9345,Central Bank of Russia,https://www.cbr.ru/scripts/XML_dynamic.asp?date_req1=01/01/2024&date_req2=31/12/2024&VAL_NM_RQ=R01235
2024-09-17,91.1423,Central Bank of Russia,https://www.cbr.ru/scripts/XML_dynamic.asp?date_req1=01/01/2024&date_req2=31/12/2024&VAL_NM_RQ=R01235
2024-09-18,91.4292,Central Bank of Russia,https://www.cbr.ru/scripts/XML_dynamic.asp?date_req1=01/01/2024&date_req2=31/12/2024&VAL_NM_RQ=R01235
2024-09-19,91.6712,Central Bank of Russia,https://www.cbr.ru/scripts/XML_dynamic.asp?date_req1=01/01/2024&date_req2=31/12/2024&VAL_NM_RQ=R01235
2024-09-20,92.6962,Central Bank of Russia,https://www.cbr.ru/scripts/XML_dynamic.asp?date_req1=01/01/2024&date_req2=31/12/2024&VAL_NM_RQ=R01235
2024-09-21,92.5848,Central Bank of Russia,https://www.cbr.ru/scripts/XML_dynamic.asp?date_req1=01/01/2024&date_req2=31/12/2024&VAL_NM_RQ=R01235
2024-09-24,92.92,Central Bank of Russia,https://www.cbr.ru/scripts/XML_dynamic.asp?date_req1=01/01/2024&date_req2=31/12/2024&VAL_NM_RQ=R01235
2024-09-25,92.8622,Central Bank of Russia,https://www.cbr.ru/scripts/XML_dynamic.asp?date_req1=01/01/2024&date_req2=31/12/2024&VAL_NM_RQ=R01235
2024-09-26,92.388,Central Bank of Russia,https://www.cbr.ru/scripts/XML_dynamic.asp?date_req1=01/01/2024&date_req2=31/12/2024&VAL_NM_RQ=R01235
2024-09-27,92.4074,Central Bank of Russia,https://www.cbr.ru/scripts/XML_dynamic.asp?date_req1=01/01/2024&date_req2=31/12/2024&VAL_NM_RQ=R01235
2024-09-28,92.7126,Central Bank of Russia,https://www.cbr.ru/scripts/XML_dynamic.asp?date_req1=01/01/2024&date_req2=31/12/2024&VAL_NM_RQ=R01235
2024-10-01,93.2221,Central Bank of Russia,https://www.cbr.ru/scripts/XML_dynamic.asp?date_req1=01/01/2024&date_req2=31/12/2024&VAL_NM_RQ=R01235
2024-10-02,93.3581,Central Bank of Russia,https://www.cbr.ru/scripts/XML_dynamic.asp?date_req1=01/01/2024&date_req2=31/12/2024&VAL_NM_RQ=R01235
2024-10-03,94.5054,Central Bank of Russia,https://www.cbr.ru/scripts/XML_dynamic.asp?date_req1=01/01/2024&date_req2=31/12/2024&VAL_NM_RQ=R01235
2024-10-04,95.0262,Central Bank of Russia,https://www.cbr.ru/scripts/XML_dynamic.asp?date_req1=01/01/2024&date_req2=31/12/2024&VAL_NM_RQ=R01235
2024-10-05,94.87,Central Bank of Russia,https://www.cbr.ru/scripts/XML_dynamic.asp?date_req1=01/01/2024&date_req2=31/12/2024&VAL_NM_RQ=R01235
2024-10-08,96.0649,Central Bank of Russia,https://www.cbr.ru/scripts/XML_dynamic.asp?date_req1=01/01/2024&date_req2=31/12/2024&VAL_NM_RQ=R01235
2024-10-09,96.1079,Central Bank of Russia,https://www.cbr.ru/scripts/XML_dynamic.asp?date_req1=01/01/2024&date_req2=31/12/2024&VAL_NM_RQ=R01235
2024-10-10,96.9483,Central Bank of Russia,https://www.cbr.ru/scripts/XML_dynamic.asp?date_req1=01/01/2024&date_req2=31/12/2024&VAL_NM_RQ=R01235
2024-10-11,97.2394,Central Bank of Russia,https://www.cbr.ru/scripts/XML_dynamic.asp?date_req1=01/01/2024&date_req2=31/12/2024&VAL_NM_RQ=R01235
2024-10-12,96.0686,Central Bank of Russia,https://www.cbr.ru/scripts/XML_dynamic.asp?date_req1=01/01/2024&date_req2=31/12/2024&VAL_NM_RQ=R01235
2024-10-15,96.1021,Central Bank of Russia,https://www.cbr.ru/scripts/XML_dynamic.asp?date_req1=01/01/2024&date_req2=31/12/2024&VAL_NM_RQ=R01235
2024-10-16,97.0121,Central Bank of Russia,https://www.cbr.ru/scripts/XML_dynamic.asp?date_req1=01/01/2024&date_req2=31/12/2024&VAL_NM_RQ=R01235
2024-10-17,97.2568,Central Bank of Russia,https://www.cbr.ru/scripts/XML_dynamic.asp?date_req1=01/01/2024&date_req2=31/12/2024&VAL_NM_RQ=R01235
2024-10-18,97.149,Central Bank of Russia,https://www.cbr.ru/scripts/XML_dynamic.asp?date_req1=01/01/2024&date_req2=31/12/2024&VAL_NM_RQ=R01235
2024-10-19,96.4172,Central Bank of Russia,https://www.cbr.ru/scripts/XML_dynamic.asp?date_req1=01/01/2024&date_req2=31/12/2024&VAL_NM_RQ=R01235
2024-10-22,96.0924,Central Bank of Russia,https://www.cbr.ru/scripts/XML_dynamic.asp?date_req1=01/01/2024&date_req2=31/12/2024&VAL_NM_RQ=R01235
2024-10-23,96.5918,Central Bank of Russia,https://www.cbr.ru/scripts/XML_dynamic.asp?date_req1=01/01/2024&date_req2=31/12/2024&VAL_NM_RQ=R01235
2024-10-24,96.6379,Central Bank of Russia,https://www.cbr.ru/scripts/XML_dynamic.asp?date_req1=01/01/2024&date_req2=31/12/2024&VAL_NM_RQ=R01235
2024-10-25,96.7402,Central Bank of Russia,https://www.cbr.ru/scripts/XML_dynamic.asp?date_req1=01/01/2024&date_req2=31/12/2024&VAL_NM_RQ=R01235
2024-10-26,96.6657,Central Bank of Russia,https://www.cbr.ru/scripts/XML_dynamic.asp?date_req1=01/01/2024&date_req2=31/12/2024&VAL_NM_RQ=R01235
2024-10-29,97.23,Central Bank of Russia,https://www.cbr.ru/scripts/XML_dynamic.asp?date_req1=01/01/2024&date_req2=31/12/2024&VAL_NM_RQ=R01235
2024-10-30,97.3261,Central Bank of Russia,https://www.cbr.ru/scripts/XML_dynamic.asp?date_req1=01/01/2024&date_req2=31/12/2024&VAL_NM_RQ=R01235
2024-10-31,97.053,Central Bank of Russia,https://www.cbr.ru/scripts/XML_dynamic.asp?date_req1=01/01/2024&date_req2=31/12/2024&VAL_NM_RQ=R01235
2024-11-01,97.0226,Central Bank of Russia,https://www.cbr.ru/scripts/XML_dynamic.asp?date_req1=01/01/2024&date_req2=31/12/2024&VAL_NM_RQ=R01235
2024-11-02,97.4402,Central Bank of Russia,https://www.cbr.ru/scripts/XML_dynamic.asp?date_req1=01/01/2024&date_req2=31/12/2024&VAL_NM_RQ=R01235
2024-11-03,97.5499,Central Bank of Russia,https://www.cbr.ru/scripts/XML_dynamic.asp?date_req1=01/01/2024&date_req2=31/12/2024&VAL_NM_RQ=R01235
2024-11-06,98.0562,Central Bank of Russia,https://www.cbr.ru/scripts/XML_dynamic.asp?date_req1=01/01/2024&date_req2=31/12/2024&VAL_NM_RQ=R01235
2024-11-07,98.2236,Central Bank of Russia,https://www.cbr.ru/scripts/XML_dynamic.asp?date_req1=01/01/2024&date_req2=31/12/2024&VAL_NM_RQ=R01235
2024-11-08,98.0726,Central Bank of Russia,https://www.cbr.ru/scripts/XML_dynamic.asp?date_req1=01/01/2024&date_req2=31/12/2024&VAL_NM_RQ=R01235
2024-11-09,97.8335,Central Bank of Russia,https://www.cbr.ru/scripts/XML_dynamic.asp?date_req1=01/01/2024&date_req2=31/12/2024&VAL_NM_RQ=R01235
2024-11-12,97.955,Central Bank of Russia,https://www.cbr.ru/scripts/XML_dynamic.asp?date_req1=01/01/2024&date_req2=31/12/2024&VAL_NM_RQ=R01235
2024-11-13,97.9559,Central Bank of Russia,https://www.cbr.ru/scripts/XML_dynamic.asp?date_req1=01/01/2024&date_req2=31/12/2024&VAL_NM_RQ=R01235
2024-11-14,98.3657,Central Bank of Russia,https://www.cbr.ru/scripts/XML_dynamic.asp?date_req1=01/01/2024&date_req2=31/12/2024&VAL_NM_RQ=R01235
2024-11-15,99.018,Central Bank of Russia,https://www.cbr.ru/scripts/XML_dynamic.asp?date_req1=01/01/2024&date_req2=31/12/2024&VAL_NM_RQ=R01235
2024-11-16,99.9971,Central Bank of Russia,https://www.cbr.ru/scripts/XML_dynamic.asp?date_req1=01/01/2024&date_req2=31/12/2024&VAL_NM_RQ=R01235
2024-11-19,99.943,Central Bank of Russia,https://www.cbr.ru/scripts/XML_dynamic.asp?date_req1=01/01/2024&date_req2=31/12/2024&VAL_NM_RQ=R01235
2024-11-20,100.0348,Central Bank of Russia,https://www.cbr.ru/scripts/XML_dynamic.asp?date_req1=01/01/2024&date_req2=31/12/2024&VAL_NM_RQ=R01235
2024-11-21,100.2192,Central Bank of Russia,https://www.cbr.ru/scripts/XML_dynamic.asp?date_req1=01/01/2024&date_req2=31/12/2024&VAL_NM_RQ=R01235
2024-11-22,100.6798,Central Bank of Russia,https://www.cbr.ru/scripts/XML_dynamic.asp?date_req1=01/01/2024&date_req2=31/12/2024&VAL_NM_RQ=R01235
2024-11-23,102.5761,Central Bank of Russia,https://www.cbr.ru/scripts/XML_dynamic.asp?date_req1=01/01/2024&date_req2=31/12/2024&VAL_NM_RQ=R01235
2024-11-26,103.7908,Central Bank of Russia,https://www.cbr.ru/scripts/XML_dynamic.asp?date_req1=01/01/2024&date_req2=31/12/2024&VAL_NM_RQ=R01235
2024-11-27,105.0604,Central Bank of Russia,https://www.cbr.ru/scripts/XML_dynamic.asp?date_req1=01/01/2024&date_req2=31/12/2024&VAL_NM_RQ=R01235
2024-11-28,108.0104,Central Bank of Russia,https://www.cbr.ru/scripts/XML_dynamic.asp?date_req1=01/01/2024&date_req2=31/12/2024&VAL_NM_RQ=R01235
2024-11-29,109.5782,Central Bank of Russia,https://www.cbr.ru/scripts/XML_dynamic.asp?date_req1=01/01/2024&date_req2=31/12/2024&VAL_NM_RQ=R01235
2024-11-30,107.7409,Central Bank of Russia,https://www.cbr.ru/scripts/XML_dynamic.asp?date_req1=01/01/2024&date_req2=31/12/2024&VAL_NM_RQ=R01235
2024-12-03,107.1758,Central Bank of Russia,https://www.cbr.ru/scripts/XML_dynamic.asp?date_req1=01/01/2024&date_req2=31/12/2024&VAL_NM_RQ=R01235
2024-12-04,106.1878,Central Bank of Russia,https://www.cbr.ru/scripts/XML_dynamic.asp?date_req1=01/01/2024&date_req2=31/12/2024&VAL_NM_RQ=R01235
2024-12-05,104.2361,Central Bank of Russia,https://www.cbr.ru/scripts/XML_dynamic.asp?date_req1=01/01/2024&date_req2=31/12/2024&VAL_NM_RQ=R01235
2024-12-06,103.3837,Central Bank of Russia,https://www.cbr.ru/scripts/XML_dynamic.asp?date_req1=01/01/2024&date_req2=31/12/2024&VAL_NM_RQ=R01235
2024-12-07,99.4215,Central Bank of Russia,https://www.cbr.ru/scripts/XML_dynamic.asp?date_req1=01/01/2024&date_req2=31/12/2024&VAL_NM_RQ=R01235
2024-12-10,99.3759,Central Bank of Russia,https://www.cbr.ru/scripts/XML_dynamic.asp?date_req1=01/01/2024&date_req2=31/12/2024&VAL_NM_RQ=R01235
2024-12-11,100.0324,Central Bank of Russia,https://www.cbr.ru/scripts/XML_dynamic.asp?date_req1=01/01/2024&date_req2=31/12/2024&VAL_NM_RQ=R01235
2024-12-12,103.2707,Central Bank of Russia,https://www.cbr.ru/scripts/XML_dynamic.asp?date_req1=01/01/2024&date_req2=31/12/2024&VAL_NM_RQ=R01235
2024-12-13,103.95,Central Bank of Russia,https://www.cbr.ru/scripts/XML_dynamic.asp?date_req1=01/01/2024&date_req2=31/12/2024&VAL_NM_RQ=R01235
2024-12-14,103.4305,Central Bank of Russia,https://www.cbr.ru/scripts/XML_dynamic.asp?date_req1=01/01/2024&date_req2=31/12/2024&VAL_NM_RQ=R01235
2024-12-17,102.9125,Central Bank of Russia,https://www.cbr.ru/scripts/XML_dynamic.asp?date_req1=01/01/2024&date_req2=31/12/2024&VAL_NM_RQ=R01235
2024-12-18,102.9979,Central Bank of Russia,https://www.cbr.ru/scripts/XML_dynamic.asp?date_req1=01/01/2024&date_req2=31/12/2024&VAL_NM_RQ=R01235
2024-12-19,102.7763,Central Bank of Russia,https://www.cbr.ru/scripts/XML_dynamic.asp?date_req1=01/01/2024&date_req2=31/12/2024&VAL_NM_RQ=R01235
2024-12-20,103.4207,Central Bank of Russia,https://www.cbr.ru/scripts/XML_dynamic.asp?date_req1=01/01/2024&date_req2=31/12/2024&VAL_NM_RQ=R01235
2024-12-21,102.3438,Central Bank of Russia,https://www.cbr.ru/scripts/XML_dynamic.asp?date_req1=01/01/2024&date_req2=31/12/2024&VAL_NM_RQ=R01235
2024-12-24,101.6143,Central Bank of Russia,https://www.cbr.ru/scripts/XML_dynamic.asp?date_req1=01/01/2024&date_req2=31/12/2024&VAL_NM_RQ=R01235
2024-12-25,99.8729,Central Bank of Russia,https://www.cbr.ru/scripts/XML_dynamic.asp?date_req1=01/01/2024&date_req2=31/12/2024&VAL_NM_RQ=R01235
2024-12-26,99.6125,Central Bank of Russia,https://www.cbr.ru/scripts/XML_dynamic.asp?date_req1=01/01/2024&date_req2=31/12/2024&VAL_NM_RQ=R01235
2024-12-27,99.2295,Central Bank of Russia,https://www.cbr.ru/scripts/XML_dynamic.asp?date_req1=01/01/2024&date_req2=31/12/2024&VAL_NM_RQ=R01235
2024-12-28,100.5281,Central Bank of Russia,https://www.cbr.ru/scripts/XML_dynamic.asp?date_req1=01/01/2024&date_req2=31/12/2024&VAL_NM_RQ=R01235
2024-12-29,101.6797,Central Bank of Russia,https://www.cbr.ru/scripts/XML_dynamic.asp?date_req1=01/01/2024&date_req2=31/12/2024&VAL_NM_RQ=R01235
